order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category
O01867,C0250,P005,2024-06-14,2,1123.49,0.01,2246.98,2224.51,Carte,Web,Référencement payant,4.0,0,4.0,Professionnel,Cap-Haïtien,Laptop
O01868,C0212,P046,2024-11-07,4,125.59,0.05,502.36,477.24,Carte,Web,Organique,0.0,0,,Indépendant,Hinche,Cours
O01869,C0083,P026,2025-03-19,2,95.37,0.13,190.74,165.94,Mobile Money,Web,Référencement payant,7.0,0,5.0,Entreprise,Cap-Haïtien,Accessoire
O01870,C0477,P030,2024-02-15,5,408.53,0.06,2042.65,1920.09,Virement,Web,Organique,6.0,0,4.0,Professionnel,Jacmel,Cloud
O01871,C0182,P021,2025-07-16,2,151.84,0.03,303.68,294.57,Mobile Money,Web,Direct,3.0,0,3.0,Entreprise,Paris,Cours
O01872,C0021,P019,2025-05-26,3,121.48,0.02,364.44,357.15,Carte,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Fort-Liberté,Cours
O01873,C0222,P060,2024-02-10,4,813.91,0.02,3255.64,3190.53,Carte,Web,Email,12.0,0,5.0,Étudiant,Jérémie,Laptop
O01874,C0484,P049,2024-02-16,4,308.72,0.12,1234.88,1086.69,Carte,App,Organique,0.0,0,5.0,Indépendant,Cap-Haïtien,Logiciel
O01875,C0335,P042,2025-08-30,1,68.31,0.11,68.31,60.8,Carte,App,Organique,1.0,0,4.0,Entreprise,Port-au-Prince,Cloud
O01876,C0319,P024,2024-07-21,1,133.87,0.09,133.87,121.82,Mobile Money,Web,Référencement payant,1.0,0,5.0,Professionnel,Port-au-Prince,Cours
O01877,C0451,P044,2025-09-07,1,238.63,0.07,238.63,221.93,Carte,App,Email,2.0,0,3.0,Professionnel,Port-au-Prince,Logiciel
O01878,C0042,P021,2024-12-22,5,151.84,0.03,759.2,736.42,Virement,Web,Référencement payant,0.0,0,5.0,Entreprise,Saint-Marc,Cours
O01879,C0276,P031,2024-09-01,1,165.54,0.08,165.54,152.3,Mobile Money,App,Email,3.0,0,4.0,Professionnel,Port-au-Prince,Cours
O01880,C0161,P009,2024-07-14,1,157.91,0.01,157.91,156.33,Mobile Money,App,Email,2.0,0,5.0,Professionnel,Hinche,Cours
O01881,C0339,P043,2025-04-16,4,119.53,0.17,478.12,396.84,Virement,App,Partenariat,0.0,0,4.0,Étudiant,Gonaïves,Cours
O01882,C0427,P004,2024-03-19,4,91.27,0.01,365.08,361.43,Mobile Money,App,Réseaux sociaux,8.0,0,4.0,Professionnel,Montréal,Accessoire
O01883,C0039,P044,2024-10-14,5,238.63,0.25,1193.15,894.86,Virement,Web,Partenariat,2.0,0,4.0,Étudiant,Abidjan,Logiciel
O01884,C0080,P037,2024-09-04,2,120.19,0.25,240.38,180.28,Virement,Web,Réseaux sociaux,7.0,0,5.0,Étudiant,Montréal,Cours
O01885,C0478,P004,2024-04-20,4,91.27,0.14,365.08,313.97,Mobile Money,Web,Réseaux sociaux,8.0,0,5.0,Professionnel,Les Cayes,Accessoire
O01886,C0246,P031,2024-09-09,1,165.54,0.18,165.54,135.74,Carte,Web,Référencement payant,0.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01887,C0158,P014,2025-01-12,3,120.86,0.14,362.58,311.82,Carte,App,Organique,1.0,0,4.0,Étudiant,Montréal,Cours
O01888,C0077,P029,2025-04-29,1,26.81,0.01,26.81,26.54,Virement,Web,Organique,2.0,0,5.0,Professionnel,Cap-Haïtien,Livre
O01889,C0178,P001,2024-03-02,5,1681.08,0.15,8405.4,7144.59,Carte,Web,Organique,3.0,0,5.0,Étudiant,Jérémie,Laptop
O01890,C0003,P044,2025-09-15,3,238.63,0.29,715.89,508.28,Cash,App,Réseaux sociaux,1.0,0,4.0,Indépendant,Saint-Marc,Logiciel
O01891,C0112,P031,2025-09-20,2,165.54,0.1,331.08,297.97,Carte,App,Email,2.0,0,5.0,Professionnel,Jacmel,Cours
O01892,C0092,P022,2025-05-09,5,50.57,0.04,252.85,242.74,Mobile Money,App,Organique,0.0,0,5.0,Indépendant,,Livre
O01893,C0043,P053,2025-10-22,1,325.9,0.08,325.9,299.83,Carte,Web,Organique,,0,4.0,Étudiant,Port-au-Prince,Cloud
O01894,C0485,P039,2024-11-01,4,179.66,0.1,718.64,646.78,Cash,App,Réseaux sociaux,2.0,0,5.0,Professionnel,Saint-Marc,Cours
O01895,C0396,P037,2025-08-10,3,120.19,0.16,360.57,302.88,Carte,Web,Organique,2.0,0,3.0,Indépendant,Paris,Cours
O01896,C0471,P009,2025-06-03,4,157.91,0.03,631.64,612.69,Carte,App,Organique,10.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01897,C0121,P031,2025-02-06,2,165.54,0.06,331.08,311.22,Virement,Web,Organique,3.0,1,5.0,Entreprise,Paris,Cours
O01898,C0145,P043,2024-05-08,5,119.53,0.04,597.65,573.74,Carte,Web,Partenariat,11.0,0,4.0,Étudiant,Montréal,Cours
O01899,C0142,P056,2025-02-02,3,144.68,0.02,434.04,425.36,Carte,Boutique,Référencement payant,3.0,0,4.0,Indépendant,Paris,Logiciel
O01900,C0280,P037,2025-10-06,3,120.19,0.14,360.57,310.09,Virement,Web,Organique,1.0,0,,Indépendant,Port-au-Prince,Cours
O01901,C0091,P011,2025-12-04,3,41.85,0.06,125.55,118.02,Virement,Web,Organique,0.0,0,5.0,Indépendant,Cap-Haïtien,Cours
O01902,C0118,P041,2024-11-16,2,46.48,0.27,92.96,67.86,Carte,Web,Organique,0.0,0,5.0,Indépendant,Dakar,Livre
O01903,C0488,P005,2024-06-26,2,1123.49,0.16,2246.98,1887.46,Mobile Money,Boutique,Réseaux sociaux,3.0,0,4.0,Étudiant,Dakar,Laptop
O01904,C0177,P019,2025-06-18,1,121.48,0.13,121.48,105.69,Carte,App,Réseaux sociaux,8.0,0,5.0,Indépendant,Jacmel,Cours
O01905,C0391,P056,2024-02-24,3,144.68,0.14,434.04,373.27,Carte,Web,Direct,2.0,0,4.0,Étudiant,Jérémie,Logiciel
O01906,C0115,P049,2024-04-18,3,308.72,0.01,926.16,916.9,Mobile Money,App,Référencement payant,5.0,0,5.0,Étudiant,Port-au-Prince,Logiciel
O01907,C0465,P055,2025-02-05,2,1771.15,0.16,3542.3,2975.53,Carte,Web,Réseaux sociaux,3.0,0,5.0,Indépendant,Santo Domingo,Laptop
O01908,C0347,P022,2025-12-08,5,50.57,0.1,252.85,227.56,Mobile Money,App,Organique,2.0,0,5.0,Étudiant,Saint-Marc,Livre
O01909,C0431,P041,2024-08-23,1,46.48,0.09,46.48,42.3,Carte,Web,Email,2.0,0,5.0,Indépendant,Kinshasa,Livre
O01910,C0259,P043,2024-11-12,5,119.53,0.11,597.65,531.91,Virement,Web,Direct,0.0,0,5.0,Professionnel,Port-au-Prince,Cours
O01911,C0454,P015,2024-08-18,5,215.62,0.16,1078.1,905.6,Mobile Money,App,Organique,6.0,0,5.0,Indépendant,Les Cayes,Cloud
O01912,C0182,P057,2024-11-10,1,55.74,0.27,55.74,40.69,Carte,Boutique,Partenariat,1.0,0,4.0,Entreprise,Paris,Cours
O01913,C0240,P059,2024-01-06,4,108.25,0.16,433.0,363.72,Cash,Web,Organique,0.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01914,C0031,P007,2025-03-01,2,308.43,0.12,616.86,542.84,Virement,Web,Référencement payant,5.0,0,5.0,Professionnel,Saint-Marc,Logiciel
O01915,C0086,P046,2025-03-02,1,125.59,0.14,125.59,108.01,Carte,Boutique,Organique,1.0,0,4.0,Étudiant,Jacmel,Cours
O01916,C0386,P027,2024-08-13,5,1016.89,0.12,5084.45,4474.32,Cash,Web,Email,12.0,0,4.0,Étudiant,Port-au-Prince,Laptop
O01917,C0164,P041,2024-07-07,1,46.48,0.17,46.48,38.58,Carte,Web,Organique,2.0,0,4.0,Entreprise,Port-au-Prince,Livre
O01918,C0052,P034,2025-06-28,2,294.16,0.04,588.32,564.79,Carte,Web,Email,5.0,0,4.0,Professionnel,Port-au-Prince,Logiciel
O01919,C0147,P014,2024-05-14,1,120.86,0.04,120.86,116.03,Carte,Web,Email,1.0,0,4.0,Entreprise,Saint-Marc,Cours
O01920,C0177,P006,2024-02-03,1,75.23,0.13,75.23,65.45,Carte,Web,Email,10.0,0,5.0,Indépendant,Jacmel,Accessoire
O01921,C0359,P031,2024-01-29,-1,165.54,0.17,165.54,137.4,Mobile Money,Web,Référencement payant,3.0,0,4.0,Étudiant,Gonaïves,Cours
O01922,C0046,P051,2025-09-22,5,51.59,0.27,257.95,188.3,Mobile Money,Web,Organique,,0,4.0,Entreprise,Saint-Marc,Accessoire
O01923,C0013,P050,2024-09-17,1,24.97,0.14,24.97,21.47,Virement,Web,Référencement payant,5.0,0,4.0,Étudiant,Jérémie,Livre
O01924,C0363,P017,2024-03-13,4,108.73,0.1,434.92,391.43,Carte,App,Organique,1.0,0,4.0,Indépendant,Santo Domingo,Logiciel
O01925,C0072,P052,2025-09-20,1,1932.53,0.15,1932.53,1642.65,Carte,Web,Référencement payant,13.0,0,5.0,Étudiant,Les Cayes,Laptop
O01926,C0210,P022,2024-04-16,5,50.57,0.06,252.85,237.68,Carte,App,Organique,1.0,0,,Indépendant,Gonaïves,Livre
O01927,C0342,P034,2024-08-28,5,294.16,0.15,1470.8,1250.18,Carte,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,,Logiciel
O01928,C0258,P020,2024-01-15,4,1817.26,0.13,7269.04,6324.06,Cash,Web,Réseaux sociaux,4.0,0,4.0,Professionnel,Port-au-Prince,Laptop
O01929,C0062,P032,2025-04-30,5,756.36,0.11,3781.8,3365.8,Mobile Money,Web,Direct,12.0,0,5.0,Professionnel,Jacmel,Laptop
O01930,C0362,P032,2025-05-15,2,756.36,0.16,1512.72,1270.68,Mobile Money,Web,Email,13.0,0,5.0,Indépendant,Jérémie,Laptop
O01931,C0025,P042,2025-06-24,4,68.31,0.05,273.24,259.58,Mobile Money,App,Organique,2.0,0,5.0,Étudiant,Cap-Haïtien,Cloud
O01932,C0117,P029,2024-07-07,2,26.81,0.06,53.62,50.4,Carte,Web,Référencement payant,2.0,0,5.0,Étudiant,Cap-Haïtien,Livre
O01933,C0055,P032,2024-08-22,-1,756.36,0.05,3025.44,2874.17,Carte,App,Organique,8.0,0,5.0,Étudiant,Paris,Laptop
O01934,C0257,P040,2025-11-01,5,141.14,0.09,705.7,642.19,Mobile Money,Boutique,Organique,3.0,0,4.0,Professionnel,Les Cayes,Cloud
O01935,C0346,P026,2025-08-10,4,95.37,0.07,381.48,354.78,Virement,Web,Réseaux sociaux,11.0,0,5.0,Étudiant,,Accessoire
O01936,C0325,P032,2024-01-27,2,756.36,0.2,1512.72,1210.18,Carte,Boutique,Référencement payant,11.0,0,4.0,Étudiant,Mirebalais,Laptop
O01937,C0070,P006,2025-05-09,4,75.23,0.16,300.92,252.77,Carte,Web,Direct,12.0,0,4.0,Étudiant,Port-au-Prince,Accessoire
O01938,C0172,P053,2025-08-04,5,325.9,0.04,1629.5,1564.32,Mobile Money,Web,Direct,2.0,0,,Professionnel,Port-au-Prince,Cloud
O01939,C0074,P008,2025-02-03,5,68.48,0.1,342.4,308.16,Carte,Web,Organique,0.0,0,5.0,Étudiant,Kinshasa,Logiciel
O01940,C0172,P053,2025-04-02,4,325.9,0.11,1303.6,1160.2,Mobile Money,App,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Cloud
O01941,C0116,P046,2024-01-01,4,125.59,0.12,502.36,442.08,Carte,App,Partenariat,3.0,0,5.0,Étudiant,Santo Domingo,Cours
O01942,C0371,P057,2024-01-22,4,55.74,0.22,222.96,173.91,Mobile Money,Boutique,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Cours
O01943,C0376,P002,2024-01-26,4,1058.14,0.12,4232.56,3724.65,Carte,App,Email,13.0,0,5.0,Étudiant,Cap-Haïtien,Laptop
O01944,C0410,P014,2024-04-23,1,120.86,0.12,120.86,106.36,Virement,Web,Direct,1.0,0,4.0,Entreprise,Santo Domingo,Cours
O01945,C0101,P004,2025-12-09,5,91.27,0.01,456.35,451.79,Mobile Money,App,Organique,6.0,0,5.0,Professionnel,,Accessoire
O01946,C0007,P026,2025-03-29,1,95.37,0.14,95.37,82.02,Carte,Boutique,Réseaux sociaux,11.0,0,,Professionnel,Port-au-Prince,Accessoire
O01947,C0018,P055,2025-07-13,3,1771.15,0.09,5313.45,4835.24,Mobile Money,App,Partenariat,5.0,0,5.0,Indépendant,Les Cayes,Laptop
O01948,C0422,P046,2024-07-30,2,125.59,0.01,251.18,248.67,Mobile Money,App,Email,,0,5.0,Entreprise,Port-au-Prince,Cours
O01949,C0453,P043,2025-11-01,2,119.53,0.26,239.06,176.9,Mobile Money,App,Direct,3.0,0,5.0,Étudiant,Saint-Marc,Cours
O01950,C0106,P051,2024-05-22,2,51.59,0.09,103.18,93.89,Cash,Web,Email,14.0,0,5.0,Étudiant,Fort-Liberté,Accessoire
O01951,C0439,P001,2025-10-07,1,1681.08,0.14,1681.08,1445.73,Virement,Boutique,Réseaux sociaux,5.0,0,5.0,Étudiant,,Laptop
O01952,C0265,P048,2024-01-23,-1,74.61,0.21,223.83,176.83,Carte,Boutique,Partenariat,2.0,1,3.0,Entreprise,Les Cayes,Cours
O01953,C0093,P019,2024-01-15,3,121.48,0.12,364.44,320.71,Carte,App,Référencement payant,2.0,0,5.0,Professionnel,Port-au-Prince,Cours
O01954,C0157,P042,2024-02-26,3,68.31,0.05,204.93,194.68,Carte,Web,Direct,0.0,0,5.0,Entreprise,Port-au-Prince,Cloud
O01955,C0133,P046,2025-07-20,1,125.59,0.05,125.59,119.31,Mobile Money,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Cap-Haïtien,Cours
O01956,C0382,P042,2024-07-03,4,68.31,0.14,273.24,234.99,Cash,Boutique,Réseaux sociaux,2.0,0,5.0,Entreprise,,Cloud
O01957,C0095,P026,2024-11-18,1,95.37,0.05,95.37,90.6,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Jacmel,Accessoire
O01958,C0092,P037,2024-12-02,5,120.19,0.16,600.95,504.8,Carte,App,Organique,3.0,0,5.0,Indépendant,,Cours
O01959,C0360,P029,2025-07-18,1,26.81,0.04,26.81,25.74,Cash,Boutique,Direct,1.0,0,5.0,Étudiant,Les Cayes,Livre
O01960,C0152,P038,2024-09-06,1,98.38,0.2,98.38,78.7,Mobile Money,Web,Direct,2.0,0,4.0,Professionnel,,Cours
O01961,C0126,P028,2024-01-05,2,26.12,0.23,52.24,40.22,Carte,App,Email,3.0,0,4.0,Professionnel,Jacmel,Accessoire
O01962,C0404,P024,2024-10-03,3,133.87,0.19,401.61,325.3,Virement,Web,Direct,3.0,0,5.0,Professionnel,Montréal,Cours
O01963,C0466,P013,2024-07-25,5,61.14,0.01,305.7,302.64,Carte,Web,Réseaux sociaux,2.0,0,5.0,Étudiant,Paris,Livre
O01964,C0278,P024,2025-06-06,3,133.87,0.15,401.61,341.37,Mobile Money,Web,Partenariat,3.0,0,5.0,Étudiant,Cap-Haïtien,Cours
O01965,C0414,P044,2025-06-21,2,238.63,0.04,477.26,458.17,Mobile Money,Web,Email,1.0,0,3.0,Professionnel,Port-au-Prince,Logiciel
O01966,C0421,P053,2024-03-06,5,325.9,0.11,1629.5,1450.26,Cash,Web,Référencement payant,3.0,0,5.0,Professionnel,Dakar,Cloud
O01967,C0295,P007,2025-07-21,2,308.43,0.1,616.86,555.17,Carte,App,Référencement payant,2.0,0,4.0,Indépendant,Les Cayes,Logiciel
O01968,C0415,P011,2024-02-20,5,41.85,0.0,209.25,209.25,Carte,Web,Email,3.0,0,5.0,Étudiant,Port-au-Prince,Cours
O01969,C0005,P031,2025-03-19,3,165.54,0.18,496.62,407.23,Mobile Money,App,Partenariat,0.0,0,5.0,Professionnel,Cap-Haïtien,Cours
O01970,C0018,P043,2024-10-05,2,119.53,0.14,239.06,205.59,Virement,Web,Réseaux sociaux,3.0,0,4.0,Indépendant,Les Cayes,Cours
O01971,C0442,P011,2024-08-03,2,41.85,0.09,83.7,76.17,Carte,App,Partenariat,,0,5.0,Indépendant,Abidjan,Cours
O01972,C0071,P020,2024-12-11,1,1817.26,0.12,1817.26,1599.19,Carte,Web,Organique,5.0,0,4.0,Professionnel,Paris,Laptop
O01973,C0364,P003,2024-08-09,4,40.16,0.09,160.64,146.18,Cash,App,Organique,0.0,0,4.0,Professionnel,Kinshasa,Livre
O01974,C0211,P004,2025-07-21,3,91.27,0.13,273.81,238.21,Mobile Money,App,Référencement payant,11.0,0,5.0,Professionnel,Port-au-Prince,Accessoire
O01975,C0394,P009,2025-11-22,4,157.91,0.13,631.64,549.53,Carte,Web,Référencement payant,45.0,0,5.0,Indépendant,Dakar,Cours
O01976,C0333,P044,2025-08-06,4,238.63,0.08,954.52,878.16,Carte,Web,Direct,1.0,0,5.0,Indépendant,Paris,Logiciel
O01977,C0036,P053,2024-11-10,1,325.9,0.09,325.9,296.57,Mobile Money,Web,Organique,3.0,0,5.0,Étudiant,Hinche,Cloud
O01978,C0169,P030,2024-12-25,5,408.53,0.08,2042.65,1879.24,Mobile Money,Web,Organique,1.0,0,5.0,Étudiant,Abidjan,Cloud
O01979,C0355,P011,2024-11-15,3,41.85,0.14,125.55,107.97,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Professionnel,Santo Domingo,Cours
O01980,C0461,P056,2025-07-21,4,144.68,0.03,578.72,561.36,Mobile Money,Web,Partenariat,0.0,0,5.0,Professionnel,Port-au-Prince,Logiciel
O01981,C0403,P017,2025-01-29,1,108.73,0.09,108.73,98.94,Carte,App,Direct,3.0,1,5.0,Étudiant,Port-au-Prince,Logiciel
O01982,C0446,P010,2024-11-30,4,28.28,0.28,113.12,81.45,Virement,Web,Partenariat,6.0,0,4.0,Étudiant,Cap-Haïtien,Livre
O01983,C0479,P009,2024-10-19,4,157.91,0.11,631.64,562.16,Carte,Web,Réseaux sociaux,3.0,0,5.0,Étudiant,Les Cayes,Cours
O01984,C0448,P022,2024-09-25,2,50.57,0.22,101.14,78.89,Virement,Web,Partenariat,0.0,0,5.0,Indépendant,Fort-Liberté,Livre
O01985,C0291,P045,2025-01-30,5,349.73,0.11,1748.65,1556.3,Carte,Web,Organique,0.0,0,5.0,Étudiant,Hinche,Cloud
O01986,C0169,P024,2025-05-07,4,133.87,0.03,535.48,519.42,Carte,Web,Direct,3.0,0,4.0,Étudiant,Abidjan,Cours
O01987,C0255,P027,2024-11-05,5,1016.89,0.27,5084.45,3711.65,Carte,App,Email,2.0,0,5.0,Professionnel,Port-au-Prince,Laptop
O01988,C0398,P021,2025-07-30,5,151.84,0.13,759.2,660.5,Carte,App,Réseaux sociaux,7.0,0,5.0,Étudiant,Port-au-Prince,Cours
O01989,C0213,P057,2025-08-14,2,55.74,0.02,111.48,109.25,Carte,Web,Email,1.0,0,5.0,Étudiant,Port-au-Prince,Cours
O01990,C0416,P042,2024-11-02,5,68.31,0.18,341.55,280.07,Mobile Money,Web,Référencement payant,2.0,0,4.0,Entreprise,Jacmel,Cloud
O01991,C0351,P040,2025-10-11,4,141.14,0.27,564.56,412.13,Virement,Web,Organique,0.0,0,4.0,Étudiant,Jacmel,Cloud
O01992,C0105,P027,2024-05-03,1,1016.89,0.12,1016.89,894.86,Mobile Money,App,Organique,14.0,0,4.0,Entreprise,Port-au-Prince,Laptop
O01993,C0461,P032,2025-10-28,4,756.36,0.08,3025.44,2783.4,Mobile Money,Web,Référencement payant,4.0,0,3.0,Professionnel,Port-au-Prince,Laptop
O01994,C0424,P054,2024-07-29,3,1341.69,0.13,4025.07,3501.81,Carte,App,Direct,8.0,0,4.0,Professionnel,Mirebalais,Laptop
O01995,C0300,P040,2025-02-07,5,141.14,0.15,705.7,599.84,Virement,App,Email,2.0,0,4.0,Indépendant,Gonaïves,Cloud
O01996,C0098,P049,2024-07-21,1,308.72,0.02,308.72,302.55,Carte,App,Organique,11.0,0,4.0,Professionnel,Port-au-Prince,Logiciel
O01997,C0114,P003,2024-11-12,2,40.16,0.24,80.32,61.04,Carte,Web,Email,1.0,0,3.0,Étudiant,Abidjan,Livre
O01998,C0420,P052,2024-08-31,2,1932.53,0.05,3865.06,3671.81,Carte,Boutique,Organique,4.0,0,4.0,Étudiant,Montréal,Laptop
O01999,C0009,P058,2025-05-19,3,222.36,0.0,667.08,667.08,Carte,Web,Réseaux sociaux,2.0,0,5.0,Professionnel,Saint-Marc,Cloud
O02000,C0242,P041,2024-02-28,4,46.48,0.18,185.92,152.45,Mobile Money,Web,Organique,1.0,0,4.0,Étudiant,Jérémie,Livre
O02001,C0310,P058,2025-08-22,2,222.36,0.11,444.72,395.8,Carte,App,Réseaux sociaux,1.0,0,5.0,Professionnel,Paris,Cloud
O02002,C0117,P035,2025-10-08,4,52.24,0.23,208.96,160.9,Carte,App,Réseaux sociaux,1.0,0,5.0,Étudiant,Cap-Haïtien,Livre
O02003,C0433,P017,2025-02-06,1,108.73,0.17,108.73,90.25,Virement,Web,Organique,3.0,0,3.0,Étudiant,Jérémie,Logiciel
O02004,C0262,P037,2025-01-26,2,120.19,0.18,240.38,197.11,Carte,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Saint-Marc,Cours
O02005,C0033,P038,2025-05-15,4,98.38,0.15,393.52,334.49,Mobile Money,Web,Email,2.0,0,5.0,Professionnel,Port-au-Prince,Cours
O02006,C0161,P009,2024-05-22,2,157.91,0.06,315.82,296.87,Carte,App,Organique,3.0,0,5.0,Professionnel,Hinche,Cours
O02007,C0199,P013,2025-06-20,3,61.14,0.06,183.42,172.41,Virement,Web,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Livre
O02008,C0112,P018,2024-06-05,4,52.97,0.05,211.88,201.29,Mobile Money,Web,Email,3.0,0,5.0,Professionnel,Jacmel,Cours
O02009,C0471,P033,2025-04-28,2,119.22,0.06,238.44,224.13,Carte,Web,Référencement payant,5.0,0,4.0,Étudiant,Port-au-Prince,Accessoire
O02010,C0181,P009,2024-08-06,5,157.91,0.07,789.55,734.28,Virement,Boutique,Partenariat,3.0,0,5.0,Étudiant,Hinche,Cours
O02011,C0251,P047,2025-06-17,5,122.9,0.03,614.5,596.06,Carte,App,Réseaux sociaux,1.0,0,5.0,Étudiant,Jacmel,Cours
O02012,C0268,P007,2025-07-19,5,308.43,0.06,1542.15,1449.62,Carte,Web,Référencement payant,3.0,0,5.0,Professionnel,Paris,Logiciel
O02013,C0111,P057,2024-05-29,3,55.74,0.08,167.22,153.84,Mobile Money,Boutique,Partenariat,3.0,0,4.0,Professionnel,Port-au-Prince,Cours
O02014,C0284,P041,2025-03-17,2,46.48,0.06,92.96,87.38,Mobile Money,Web,Référencement payant,3.0,0,4.0,Étudiant,Port-au-Prince,Livre
O02015,C0177,P021,2024-12-22,5,151.84,0.03,759.2,736.42,Carte,App,Email,1.0,1,4.0,Indépendant,Jacmel,Cours
O02016,C0006,P023,2024-07-29,4,132.18,0.07,528.72,491.71,Carte,App,Organique,2.0,0,4.0,Entreprise,Port-au-Prince,Logiciel
O02017,C0205,P042,2025-02-24,4,68.31,0.09,273.24,248.65,Carte,Web,Organique,3.0,0,4.0,Étudiant,Jacmel,Cloud
O02018,C0292,P006,2025-12-10,1,75.23,0.13,75.23,65.45,Mobile Money,App,Réseaux sociaux,6.0,0,4.0,Professionnel,Paris,Accessoire
O02019,C0059,P043,2024-01-02,5,119.53,0.21,597.65,472.14,Cash,Boutique,Réseaux sociaux,3.0,0,3.0,Professionnel,Port-au-Prince,Cours
O02020,C0390,P034,2025-11-15,3,294.16,0.27,882.48,644.21,Carte,Web,Direct,0.0,0,5.0,Professionnel,Port-au-Prince,Logiciel
O02021,C0331,P014,2025-09-04,4,120.86,0.28,483.44,348.08,Cash,Web,Organique,2.0,0,4.0,Étudiant,Port-au-Prince,Cours
O02022,C0155,P054,2025-01-13,5,1341.69,0.08,6708.45,6171.77,Carte,App,Email,10.0,0,4.0,Étudiant,Gonaïves,Laptop
O02023,C0297,P038,2025-03-12,1,98.38,0.03,98.38,95.43,Mobile Money,Web,Direct,2.0,0,5.0,Indépendant,Port-au-Prince,Cours
O02024,C0152,P010,2024-09-20,1,28.28,0.06,28.28,26.58,Cash,Web,Email,0.0,0,3.0,Professionnel,,Livre
O02025,C0324,P040,2024-04-02,1,141.14,0.18,141.14,115.73,Mobile Money,Web,Organique,5.0,0,3.0,Indépendant,Paris,Cloud
O02026,C0077,P025,2025-02-12,4,95.45,0.03,381.8,370.35,Carte,App,Direct,3.0,0,5.0,Professionnel,Cap-Haïtien,Cours
O02027,C0306,P046,2025-08-06,5,125.59,0.06,627.95,590.27,Carte,App,Réseaux sociaux,0.0,0,4.0,Indépendant,Montréal,Cours
O02028,C0028,P030,2024-06-14,1,408.53,0.13,408.53,355.42,Carte,Boutique,Organique,0.0,0,5.0,Professionnel,Santo Domingo,Cloud
O02029,C0009,P060,2025-05-27,1,813.91,0.09,813.91,740.66,Mobile Money,Web,Réseaux sociaux,18.0,0,4.0,Professionnel,Saint-Marc,Laptop
O02030,C0128,P056,2025-06-18,3,144.68,0.01,434.04,429.7,Cash,Boutique,Organique,1.0,0,5.0,Étudiant,Saint-Marc,Logiciel
O02031,C0088,P003,2025-06-26,2,40.16,0.03,80.32,77.91,Carte,Web,Partenariat,1.0,0,5.0,Étudiant,Santo Domingo,Livre
O02032,C0246,P025,2024-08-31,1,95.45,0.17,95.45,79.22,Carte,App,Organique,1.0,0,3.0,Étudiant,Port-au-Prince,Cours
O02033,C0083,P013,2024-10-07,4,61.14,0.11,244.56,217.66,Carte,App,Partenariat,6.0,0,4.0,Entreprise,Cap-Haïtien,Livre
O02034,C0123,P028,2024-10-24,5,26.12,0.16,130.6,109.7,Mobile Money,Web,Organique,6.0,0,4.0,Étudiant,Port-au-Prince,Accessoire
O02035,C0049,P009,2025-09-02,2,157.91,0.26,315.82,233.71,Mobile Money,App,Direct,2.0,0,5.0,Professionnel,Paris,Cours
O02036,C0444,P033,2025-10-05,1,119.22,0.2,119.22,95.38,Carte,Web,Organique,10.0,1,4.0,Indépendant,Cap-Haïtien,Accessoire
O02037,C0368,P010,2024-10-23,2,28.28,0.07,56.56,52.6,Mobile Money,Web,Direct,0.0,0,5.0,Entreprise,Port-au-Prince,Livre
O02038,C0109,P038,2025-11-24,1,98.38,0.16,98.38,82.64,Carte,App,Organique,3.0,0,5.0,Professionnel,Gonaïves,Cours
O02039,C0061,P028,2025-02-11,3,26.12,0.05,78.36,74.44,Mobile Money,Web,Partenariat,14.0,0,5.0,Indépendant,Les Cayes,Accessoire
O02040,C0426,P060,2024-10-02,1,813.91,0.21,813.91,642.99,Mobile Money,App,Partenariat,3.0,0,4.0,Étudiant,Port-au-Prince,Laptop
O02041,C0335,P053,2024-01-01,2,325.9,0.09,651.8,593.14,Carte,Web,Email,0.0,0,5.0,Entreprise,Port-au-Prince,Cloud
O02042,C0443,P037,2025-03-12,1,120.19,0.04,120.19,115.38,Mobile Money,Web,Organique,3.0,0,5.0,Professionnel,,Cours
O02043,C0090,P027,2025-04-06,4,1016.89,0.02,4067.56,3986.21,Mobile Money,App,Email,8.0,0,5.0,Professionnel,Fort-Liberté,Laptop
O02044,C0180,P043,2025-11-23,3,119.53,0.23,358.59,276.11,Mobile Money,Web,Email,3.0,0,5.0,Indépendant,Montréal,Cours
O02045,C0060,P041,2025-05-28,1,46.48,0.03,46.48,45.09,Mobile Money,Boutique,Email,2.0,0,5.0,Professionnel,Montréal,Livre
