order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category,net_calc,amount_diff
O01892,C0092,P022,2025-05-09,5,50.57,0.04,252.85,242.74,Mobile Money,App,Organique,0.0,0,5.0,Indépendant,Unknown,Livre,242.736,0.004000000000019099
O01893,C0043,P053,2025-10-22,1,325.9,0.08,325.9,299.83,Carte,Web,Organique,3.0,0,4.0,Étudiant,Port-au-Prince,Cloud,299.828,0.0020000000000095497
O01894,C0485,P039,2024-11-01,4,179.66,0.1,718.64,646.78,Cash,App,Réseaux sociaux,2.0,0,5.0,Professionnel,Saint-Marc,Cours,646.776,0.004000000000019099
O01895,C0396,P037,2025-08-10,3,120.19,0.16,360.57,302.88,Carte,Web,Organique,2.0,0,3.0,Indépendant,Paris,Cours,302.87879999999996,0.0012000000000398359
O01896,C0471,P009,2025-06-03,4,157.91,0.03,631.64,612.69,Carte,App,Organique,10.0,0,4.0,Étudiant,Port-au-Prince,Cours,612.6908,-0.0007999999999128704
O01897,C0121,P031,2025-02-06,2,165.54,0.06,331.08,311.22,Virement,Web,Organique,3.0,1,5.0,Entreprise,Paris,Cours,311.2152,0.004800000000045657
O01898,C0145,P043,2024-05-08,5,119.53,0.04,597.65,573.74,Carte,Web,Partenariat,11.0,0,4.0,Étudiant,Montréal,Cours,573.7439999999999,-0.0039999999999054126
O01899,C0142,P056,2025-02-02,3,144.68,0.02,434.04,425.36,Carte,Boutique,Référencement payant,3.0,0,4.0,Indépendant,Paris,Logiciel,425.3592,0.0008000000000265572
O01900,C0280,P037,2025-10-06,3,120.19,0.14,360.57,310.09,Virement,Web,Organique,1.0,0,4.357446808510638,Indépendant,Port-au-Prince,Cours,310.0902,-0.0002000000000066393
O01901,C0091,P011,2025-12-04,3,41.85,0.06,125.55,118.02,Virement,Web,Organique,0.0,0,5.0,Indépendant,Cap-Haïtien,Cours,118.017,0.0030000000000001137
O01902,C0118,P041,2024-11-16,2,46.48,0.27,92.96,67.86,Carte,Web,Organique,0.0,0,5.0,Indépendant,Dakar,Livre,67.8608,-0.0007999999999981355
O01903,C0488,P005,2024-06-26,2,1123.49,0.16,2246.98,1887.46,Mobile Money,Boutique,Réseaux sociaux,3.0,0,4.0,Étudiant,Dakar,Laptop,1887.4632,-0.0031999999998788553
O01904,C0177,P019,2025-06-18,1,121.48,0.13,121.48,105.69,Carte,App,Réseaux sociaux,8.0,0,5.0,Indépendant,Jacmel,Cours,105.6876,0.0023999999999944066
O01905,C0391,P056,2024-02-24,3,144.68,0.14,434.04,373.27,Carte,Web,Direct,2.0,0,4.0,Étudiant,Jérémie,Logiciel,373.2744,-0.004400000000032378
O01906,C0115,P049,2024-04-18,3,308.72,0.01,926.16,916.9,Mobile Money,App,Référencement payant,5.0,0,5.0,Étudiant,Port-au-Prince,Logiciel,916.8983999999999,0.0016000000000531145
O01907,C0465,P055,2025-02-05,2,1771.15,0.16,3542.3,2975.53,Carte,Web,Réseaux sociaux,3.0,0,5.0,Indépendant,Santo Domingo,Laptop,2975.532,-0.0019999999999527063
O01908,C0347,P022,2025-12-08,5,50.57,0.1,252.85,227.56,Mobile Money,App,Organique,2.0,0,5.0,Étudiant,Saint-Marc,Livre,227.565,-0.0049999999999954525
O01909,C0431,P041,2024-08-23,1,46.48,0.09,46.48,42.3,Carte,Web,Email,2.0,0,5.0,Indépendant,Kinshasa,Livre,42.2968,0.0031999999999996476
O01910,C0259,P043,2024-11-12,5,119.53,0.11,597.65,531.91,Virement,Web,Direct,0.0,0,5.0,Professionnel,Port-au-Prince,Cours,531.9085,0.0014999999999645297
O01911,C0454,P015,2024-08-18,5,215.62,0.16,1078.1,905.6,Mobile Money,App,Organique,6.0,0,5.0,Indépendant,Les Cayes,Cloud,905.6039999999999,-0.0039999999999054126
O01912,C0182,P057,2024-11-10,1,55.74,0.27,55.74,40.69,Carte,Boutique,Partenariat,1.0,0,4.0,Entreprise,Paris,Cours,40.6902,-0.00019999999999953388
O01913,C0240,P059,2024-01-06,4,108.25,0.16,433.0,363.72,Cash,Web,Organique,0.0,0,4.0,Étudiant,Port-au-Prince,Cours,363.71999999999997,5.684341886080802e-14
O01914,C0031,P007,2025-03-01,2,308.43,0.12,616.86,542.84,Virement,Web,Référencement payant,5.0,0,5.0,Professionnel,Saint-Marc,Logiciel,542.8368,0.003199999999992542
O01915,C0086,P046,2025-03-02,1,125.59,0.14,125.59,108.01,Carte,Boutique,Organique,1.0,0,4.0,Étudiant,Jacmel,Cours,108.0074,0.002600000000001046
O01916,C0386,P027,2024-08-13,5,1016.89,0.12,5084.45,4474.32,Cash,Web,Email,12.0,0,4.0,Étudiant,Port-au-Prince,Laptop,4474.316,0.0039999999999054126
O01917,C0164,P041,2024-07-07,1,46.48,0.17,46.48,38.58,Carte,Web,Organique,2.0,0,4.0,Entreprise,Port-au-Prince,Livre,38.578399999999995,0.0016000000000033765
O01918,C0052,P034,2025-06-28,2,294.16,0.04,588.32,564.79,Carte,Web,Email,5.0,0,4.0,Professionnel,Port-au-Prince,Logiciel,564.7872,0.0027999999999792635
O01919,C0147,P014,2024-05-14,1,120.86,0.04,120.86,116.03,Carte,Web,Email,1.0,0,4.0,Entreprise,Saint-Marc,Cours,116.0256,0.004400000000003956
O01920,C0177,P006,2024-02-03,1,75.23,0.13,75.23,65.45,Carte,Web,Email,10.0,0,5.0,Indépendant,Jacmel,Accessoire,65.4501,-0.00010000000000331966
O01922,C0046,P051,2025-09-22,5,51.59,0.27,257.95,188.3,Mobile Money,Web,Organique,3.0,0,4.0,Entreprise,Saint-Marc,Accessoire,188.30349999999999,-0.0034999999999740794
O01923,C0013,P050,2024-09-17,1,24.97,0.14,24.97,21.47,Virement,Web,Référencement payant,5.0,0,4.0,Étudiant,Jérémie,Livre,21.4742,-0.00420000000000087
O01924,C0363,P017,2024-03-13,4,108.73,0.1,434.92,391.43,Carte,App,Organique,1.0,0,4.0,Indépendant,Santo Domingo,Logiciel,391.428,0.0020000000000095497
O01925,C0072,P052,2025-09-20,1,1932.53,0.15,1932.53,1642.65,Carte,Web,Référencement payant,13.0,0,5.0,Étudiant,Les Cayes,Laptop,1642.6505,-0.0004999999998744897
O01926,C0210,P022,2024-04-16,5,50.57,0.06,252.85,237.68,Carte,App,Organique,1.0,0,4.357446808510638,Indépendant,Gonaïves,Livre,237.67899999999997,0.0010000000000331966
O01927,C0342,P034,2024-08-28,5,294.16,0.15,1470.8,1250.18,Carte,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Unknown,Logiciel,1250.1799999999998,2.2737367544323206e-13
O01928,C0258,P020,2024-01-15,4,1817.26,0.13,7269.04,6324.06,Cash,Web,Réseaux sociaux,4.0,0,4.0,Professionnel,Port-au-Prince,Laptop,6324.0648,-0.004799999999704596
O01929,C0062,P032,2025-04-30,5,756.36,0.11,3781.8,3365.8,Mobile Money,Web,Direct,12.0,0,5.0,Professionnel,Jacmel,Laptop,3365.802,-0.0019999999999527063
O01930,C0362,P032,2025-05-15,2,756.36,0.16,1512.72,1270.68,Mobile Money,Web,Email,13.0,0,5.0,Indépendant,Jérémie,Laptop,1270.6848,-0.00479999999993197
O01931,C0025,P042,2025-06-24,4,68.31,0.05,273.24,259.58,Mobile Money,App,Organique,2.0,0,5.0,Étudiant,Cap-Haïtien,Cloud,259.578,0.0020000000000095497
O01932,C0117,P029,2024-07-07,2,26.81,0.06,53.62,50.4,Carte,Web,Référencement payant,2.0,0,5.0,Étudiant,Cap-Haïtien,Livre,50.40279999999999,-0.0027999999999934744
O01934,C0257,P040,2025-11-01,5,141.14,0.09,705.7,642.19,Mobile Money,Boutique,Organique,3.0,0,4.0,Professionnel,Les Cayes,Cloud,642.187,0.0030000000000427463
O01935,C0346,P026,2025-08-10,4,95.37,0.07,381.48,354.78,Virement,Web,Réseaux sociaux,11.0,0,5.0,Étudiant,Unknown,Accessoire,354.77639999999997,0.0036000000000058208
O01936,C0325,P032,2024-01-27,2,756.36,0.2,1512.72,1210.18,Carte,Boutique,Référencement payant,11.0,0,4.0,Étudiant,Mirebalais,Laptop,1210.1760000000002,0.0039999999999054126
O01937,C0070,P006,2025-05-09,4,75.23,0.16,300.92,252.77,Carte,Web,Direct,12.0,0,4.0,Étudiant,Port-au-Prince,Accessoire,252.77280000000002,-0.0028000000000076852
O01938,C0172,P053,2025-08-04,5,325.9,0.04,1629.5,1564.32,Mobile Money,Web,Direct,2.0,0,4.357446808510638,Professionnel,Port-au-Prince,Cloud,1564.32,0.0
O01939,C0074,P008,2025-02-03,5,68.48,0.1,342.4,308.16,Carte,Web,Organique,0.0,0,5.0,Étudiant,Kinshasa,Logiciel,308.15999999999997,5.684341886080802e-14
O01940,C0172,P053,2025-04-02,4,325.9,0.11,1303.6,1160.2,Mobile Money,App,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Cloud,1160.204,-0.0039999999999054126
O01941,C0116,P046,2024-01-01,4,125.59,0.12,502.36,442.08,Carte,App,Partenariat,3.0,0,5.0,Étudiant,Santo Domingo,Cours,442.0768,0.003199999999992542
O01942,C0371,P057,2024-01-22,4,55.74,0.22,222.96,173.91,Mobile Money,Boutique,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Cours,173.9088,0.0011999999999829924
O01943,C0376,P002,2024-01-26,4,1058.14,0.12,4232.56,3724.65,Carte,App,Email,13.0,0,5.0,Étudiant,Cap-Haïtien,Laptop,3724.6528000000003,-0.002800000000206637
O01944,C0410,P014,2024-04-23,1,120.86,0.12,120.86,106.36,Virement,Web,Direct,1.0,0,4.0,Entreprise,Santo Domingo,Cours,106.3568,0.003199999999992542
O01945,C0101,P004,2025-12-09,5,91.27,0.01,456.35,451.79,Mobile Money,App,Organique,6.0,0,5.0,Professionnel,Unknown,Accessoire,451.78650000000005,0.0034999999999740794
O01946,C0007,P026,2025-03-29,1,95.37,0.14,95.37,82.02,Carte,Boutique,Réseaux sociaux,11.0,0,4.357446808510638,Professionnel,Port-au-Prince,Accessoire,82.01820000000001,0.0017999999999886995
O01947,C0018,P055,2025-07-13,3,1771.15,0.09,5313.45,4835.24,Mobile Money,App,Partenariat,5.0,0,5.0,Indépendant,Les Cayes,Laptop,4835.2395,0.0005000000001018634
O01948,C0422,P046,2024-07-30,2,125.59,0.01,251.18,248.67,Mobile Money,App,Email,3.0,0,5.0,Entreprise,Port-au-Prince,Cours,248.6682,0.0017999999999744887
O01949,C0453,P043,2025-11-01,2,119.53,0.26,239.06,176.9,Mobile Money,App,Direct,3.0,0,5.0,Étudiant,Saint-Marc,Cours,176.9044,-0.004400000000003956
O01950,C0106,P051,2024-05-22,2,51.59,0.09,103.18,93.89,Cash,Web,Email,14.0,0,5.0,Étudiant,Fort-Liberté,Accessoire,93.89380000000001,-0.00380000000001246
O01951,C0439,P001,2025-10-07,1,1681.08,0.14,1681.08,1445.73,Virement,Boutique,Réseaux sociaux,5.0,0,5.0,Étudiant,Unknown,Laptop,1445.7287999999999,0.0012000000001535227
O01953,C0093,P019,2024-01-15,3,121.48,0.12,364.44,320.71,Carte,App,Référencement payant,2.0,0,5.0,Professionnel,Port-au-Prince,Cours,320.7072,0.0027999999999792635
O01954,C0157,P042,2024-02-26,3,68.31,0.05,204.93,194.68,Carte,Web,Direct,0.0,0,5.0,Entreprise,Port-au-Prince,Cloud,194.6835,-0.003500000000002501
O01955,C0133,P046,2025-07-20,1,125.59,0.05,125.59,119.31,Mobile Money,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Cap-Haïtien,Cours,119.3105,-0.0005000000000023874
O01956,C0382,P042,2024-07-03,4,68.31,0.14,273.24,234.99,Cash,Boutique,Réseaux sociaux,2.0,0,5.0,Entreprise,Unknown,Cloud,234.9864,0.0036000000000058208
O01957,C0095,P026,2024-11-18,1,95.37,0.05,95.37,90.6,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Jacmel,Accessoire,90.6015,-0.0015000000000071623
O01958,C0092,P037,2024-12-02,5,120.19,0.16,600.95,504.8,Carte,App,Organique,3.0,0,5.0,Indépendant,Unknown,Cours,504.798,0.0020000000000095497
O01959,C0360,P029,2025-07-18,1,26.81,0.04,26.81,25.74,Cash,Boutique,Direct,1.0,0,5.0,Étudiant,Les Cayes,Livre,25.737599999999997,0.002400000000001512
O01960,C0152,P038,2024-09-06,1,98.38,0.2,98.38,78.7,Mobile Money,Web,Direct,2.0,0,4.0,Professionnel,Unknown,Cours,78.70400000000001,-0.0040000000000048885
O01961,C0126,P028,2024-01-05,2,26.12,0.23,52.24,40.22,Carte,App,Email,3.0,0,4.0,Professionnel,Jacmel,Accessoire,40.2248,-0.004800000000003024
O01962,C0404,P024,2024-10-03,3,133.87,0.19,401.61,325.3,Virement,Web,Direct,3.0,0,5.0,Professionnel,Montréal,Cours,325.3041,-0.004099999999993997
O01963,C0466,P013,2024-07-25,5,61.14,0.01,305.7,302.64,Carte,Web,Réseaux sociaux,2.0,0,5.0,Étudiant,Paris,Livre,302.643,-0.002999999999985903
O01964,C0278,P024,2025-06-06,3,133.87,0.15,401.61,341.37,Mobile Money,Web,Partenariat,3.0,0,5.0,Étudiant,Cap-Haïtien,Cours,341.3685,0.0015000000000213731
O01965,C0414,P044,2025-06-21,2,238.63,0.04,477.26,458.17,Mobile Money,Web,Email,1.0,0,3.0,Professionnel,Port-au-Prince,Logiciel,458.1696,0.0004000000000132786
O01966,C0421,P053,2024-03-06,5,325.9,0.11,1629.5,1450.26,Cash,Web,Référencement payant,3.0,0,5.0,Professionnel,Dakar,Cloud,1450.255,0.004999999999881766
O01967,C0295,P007,2025-07-21,2,308.43,0.1,616.86,555.17,Carte,App,Référencement payant,2.0,0,4.0,Indépendant,Les Cayes,Logiciel,555.174,-0.004000000000019099
O01968,C0415,P011,2024-02-20,5,41.85,0.0,209.25,209.25,Carte,Web,Email,3.0,0,5.0,Étudiant,Port-au-Prince,Cours,209.25,0.0
O01969,C0005,P031,2025-03-19,3,165.54,0.18,496.62,407.23,Mobile Money,App,Partenariat,0.0,0,5.0,Professionnel,Cap-Haïtien,Cours,407.2284,0.001599999999996271
O01970,C0018,P043,2024-10-05,2,119.53,0.14,239.06,205.59,Virement,Web,Réseaux sociaux,3.0,0,4.0,Indépendant,Les Cayes,Cours,205.5916,-0.001599999999996271
O01971,C0442,P011,2024-08-03,2,41.85,0.09,83.7,76.17,Carte,App,Partenariat,3.0,0,5.0,Indépendant,Abidjan,Cours,76.167,0.0030000000000001137
O01972,C0071,P020,2024-12-11,1,1817.26,0.12,1817.26,1599.19,Carte,Web,Organique,5.0,0,4.0,Professionnel,Paris,Laptop,1599.1888,0.0012000000001535227
O01973,C0364,P003,2024-08-09,4,40.16,0.09,160.64,146.18,Cash,App,Organique,0.0,0,4.0,Professionnel,Kinshasa,Livre,146.1824,-0.0023999999999944066
O01974,C0211,P004,2025-07-21,3,91.27,0.13,273.81,238.21,Mobile Money,App,Référencement payant,11.0,0,5.0,Professionnel,Port-au-Prince,Accessoire,238.2147,-0.0046999999999854936
O01976,C0333,P044,2025-08-06,4,238.63,0.08,954.52,878.16,Carte,Web,Direct,1.0,0,5.0,Indépendant,Paris,Logiciel,878.1584,0.0015999999999394277
O01977,C0036,P053,2024-11-10,1,325.9,0.09,325.9,296.57,Mobile Money,Web,Organique,3.0,0,5.0,Étudiant,Hinche,Cloud,296.569,0.0009999999999763531
O01978,C0169,P030,2024-12-25,5,408.53,0.08,2042.65,1879.24,Mobile Money,Web,Organique,1.0,0,5.0,Étudiant,Abidjan,Cloud,1879.238,0.0019999999999527063
O01979,C0355,P011,2024-11-15,3,41.85,0.14,125.55,107.97,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Professionnel,Santo Domingo,Cours,107.973,-0.0030000000000001137
O01980,C0461,P056,2025-07-21,4,144.68,0.03,578.72,561.36,Mobile Money,Web,Partenariat,0.0,0,5.0,Professionnel,Port-au-Prince,Logiciel,561.3584,0.0016000000000531145
O01981,C0403,P017,2025-01-29,1,108.73,0.09,108.73,98.94,Carte,App,Direct,3.0,1,5.0,Étudiant,Port-au-Prince,Logiciel,98.94430000000001,-0.0043000000000148475
O01982,C0446,P010,2024-11-30,4,28.28,0.28,113.12,81.45,Virement,Web,Partenariat,6.0,0,4.0,Étudiant,Cap-Haïtien,Livre,81.4464,0.0036000000000058208
O01983,C0479,P009,2024-10-19,4,157.91,0.11,631.64,562.16,Carte,Web,Réseaux sociaux,3.0,0,5.0,Étudiant,Les Cayes,Cours,562.1596,0.0004000000000132786
O01984,C0448,P022,2024-09-25,2,50.57,0.22,101.14,78.89,Virement,Web,Partenariat,0.0,0,5.0,Indépendant,Fort-Liberté,Livre,78.8892,0.0007999999999981355
O01985,C0291,P045,2025-01-30,5,349.73,0.11,1748.65,1556.3,Carte,Web,Organique,0.0,0,5.0,Étudiant,Hinche,Cloud,1556.2985,0.0014999999998508429
O01986,C0169,P024,2025-05-07,4,133.87,0.03,535.48,519.42,Carte,Web,Direct,3.0,0,4.0,Étudiant,Abidjan,Cours,519.4156,0.004399999999918691
O01987,C0255,P027,2024-11-05,5,1016.89,0.27,5084.45,3711.65,Carte,App,Email,2.0,0,5.0,Professionnel,Port-au-Prince,Laptop,3711.6485,0.0015000000003055902
O01988,C0398,P021,2025-07-30,5,151.84,0.13,759.2,660.5,Carte,App,Réseaux sociaux,7.0,0,5.0,Étudiant,Port-au-Prince,Cours,660.504,-0.004000000000019099
O01989,C0213,P057,2025-08-14,2,55.74,0.02,111.48,109.25,Carte,Web,Email,1.0,0,5.0,Étudiant,Port-au-Prince,Cours,109.2504,-0.00039999999999906777
O01990,C0416,P042,2024-11-02,5,68.31,0.18,341.55,280.07,Mobile Money,Web,Référencement payant,2.0,0,4.0,Entreprise,Jacmel,Cloud,280.071,-0.0010000000000331966
O01991,C0351,P040,2025-10-11,4,141.14,0.27,564.56,412.13,Virement,Web,Organique,0.0,0,4.0,Étudiant,Jacmel,Cloud,412.12879999999996,0.0012000000000398359
O01992,C0105,P027,2024-05-03,1,1016.89,0.12,1016.89,894.86,Mobile Money,App,Organique,14.0,0,4.0,Entreprise,Port-au-Prince,Laptop,894.8632,-0.003199999999992542
O01993,C0461,P032,2025-10-28,4,756.36,0.08,3025.44,2783.4,Mobile Money,Web,Référencement payant,4.0,0,3.0,Professionnel,Port-au-Prince,Laptop,2783.4048000000003,-0.0048000000001593435
O01994,C0424,P054,2024-07-29,3,1341.69,0.13,4025.07,3501.81,Carte,App,Direct,8.0,0,4.0,Professionnel,Mirebalais,Laptop,3501.8109,-0.0009000000000014552
O01995,C0300,P040,2025-02-07,5,141.14,0.15,705.7,599.84,Virement,App,Email,2.0,0,4.0,Indépendant,Gonaïves,Cloud,599.845,-0.0049999999999954525
O01996,C0098,P049,2024-07-21,1,308.72,0.02,308.72,302.55,Carte,App,Organique,11.0,0,4.0,Professionnel,Port-au-Prince,Logiciel,302.54560000000004,0.004399999999975535
O01997,C0114,P003,2024-11-12,2,40.16,0.24,80.32,61.04,Carte,Web,Email,1.0,0,3.0,Étudiant,Abidjan,Livre,61.0432,-0.0031999999999996476
O01998,C0420,P052,2024-08-31,2,1932.53,0.05,3865.06,3671.81,Carte,Boutique,Organique,4.0,0,4.0,Étudiant,Montréal,Laptop,3671.807,0.003000000000156433
O01999,C0009,P058,2025-05-19,3,222.36,0.0,667.08,667.08,Carte,Web,Réseaux sociaux,2.0,0,5.0,Professionnel,Saint-Marc,Cloud,667.08,0.0
O02000,C0242,P041,2024-02-28,4,46.48,0.18,185.92,152.45,Mobile Money,Web,Organique,1.0,0,4.0,Étudiant,Jérémie,Livre,152.4544,-0.004400000000003956
O02001,C0310,P058,2025-08-22,2,222.36,0.11,444.72,395.8,Carte,App,Réseaux sociaux,1.0,0,5.0,Professionnel,Paris,Cloud,395.80080000000004,-0.0008000000000265572
O02002,C0117,P035,2025-10-08,4,52.24,0.23,208.96,160.9,Carte,App,Réseaux sociaux,1.0,0,5.0,Étudiant,Cap-Haïtien,Livre,160.8992,0.0007999999999981355
O02003,C0433,P017,2025-02-06,1,108.73,0.17,108.73,90.25,Virement,Web,Organique,3.0,0,3.0,Étudiant,Jérémie,Logiciel,90.2459,0.004099999999993997
O02004,C0262,P037,2025-01-26,2,120.19,0.18,240.38,197.11,Carte,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Saint-Marc,Cours,197.1116,-0.001599999999996271
O02005,C0033,P038,2025-05-15,4,98.38,0.15,393.52,334.49,Mobile Money,Web,Email,2.0,0,5.0,Professionnel,Port-au-Prince,Cours,334.49199999999996,-0.0019999999999527063
O02006,C0161,P009,2024-05-22,2,157.91,0.06,315.82,296.87,Carte,App,Organique,3.0,0,5.0,Professionnel,Hinche,Cours,296.8708,-0.0007999999999697138
O02007,C0199,P013,2025-06-20,3,61.14,0.06,183.42,172.41,Virement,Web,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Livre,172.41479999999999,-0.004799999999988813
O02008,C0112,P018,2024-06-05,4,52.97,0.05,211.88,201.29,Mobile Money,Web,Email,3.0,0,5.0,Professionnel,Jacmel,Cours,201.28599999999997,0.004000000000019099
O02009,C0471,P033,2025-04-28,2,119.22,0.06,238.44,224.13,Carte,Web,Référencement payant,5.0,0,4.0,Étudiant,Port-au-Prince,Accessoire,224.13359999999997,-0.003599999999977399
O02010,C0181,P009,2024-08-06,5,157.91,0.07,789.55,734.28,Virement,Boutique,Partenariat,3.0,0,5.0,Étudiant,Hinche,Cours,734.2814999999999,-0.0014999999999645297
O02011,C0251,P047,2025-06-17,5,122.9,0.03,614.5,596.06,Carte,App,Réseaux sociaux,1.0,0,5.0,Étudiant,Jacmel,Cours,596.0649999999999,-0.0049999999999954525
O02012,C0268,P007,2025-07-19,5,308.43,0.06,1542.15,1449.62,Carte,Web,Référencement payant,3.0,0,5.0,Professionnel,Paris,Logiciel,1449.621,-0.0010000000002037268
O02013,C0111,P057,2024-05-29,3,55.74,0.08,167.22,153.84,Mobile Money,Boutique,Partenariat,3.0,0,4.0,Professionnel,Port-au-Prince,Cours,153.8424,-0.0023999999999944066
O02014,C0284,P041,2025-03-17,2,46.48,0.06,92.96,87.38,Mobile Money,Web,Référencement payant,3.0,0,4.0,Étudiant,Port-au-Prince,Livre,87.38239999999999,-0.0023999999999944066
O02015,C0177,P021,2024-12-22,5,151.84,0.03,759.2,736.42,Carte,App,Email,1.0,1,4.0,Indépendant,Jacmel,Cours,736.424,-0.004000000000019099
O02016,C0006,P023,2024-07-29,4,132.18,0.07,528.72,491.71,Carte,App,Organique,2.0,0,4.0,Entreprise,Port-au-Prince,Logiciel,491.70959999999997,0.0004000000000132786
O02017,C0205,P042,2025-02-24,4,68.31,0.09,273.24,248.65,Carte,Web,Organique,3.0,0,4.0,Étudiant,Jacmel,Cloud,248.6484,0.001599999999996271
O02018,C0292,P006,2025-12-10,1,75.23,0.13,75.23,65.45,Mobile Money,App,Réseaux sociaux,6.0,0,4.0,Professionnel,Paris,Accessoire,65.4501,-0.00010000000000331966
O02019,C0059,P043,2024-01-02,5,119.53,0.21,597.65,472.14,Cash,Boutique,Réseaux sociaux,3.0,0,3.0,Professionnel,Port-au-Prince,Cours,472.1435,-0.003500000000030923
O02020,C0390,P034,2025-11-15,3,294.16,0.27,882.48,644.21,Carte,Web,Direct,0.0,0,5.0,Professionnel,Port-au-Prince,Logiciel,644.2104,-0.0004000000000132786
O02021,C0331,P014,2025-09-04,4,120.86,0.28,483.44,348.08,Cash,Web,Organique,2.0,0,4.0,Étudiant,Port-au-Prince,Cours,348.0768,0.003199999999992542
O02022,C0155,P054,2025-01-13,5,1341.69,0.08,6708.45,6171.77,Carte,App,Email,10.0,0,4.0,Étudiant,Gonaïves,Laptop,6171.774,-0.0039999999999054126
O02023,C0297,P038,2025-03-12,1,98.38,0.03,98.38,95.43,Mobile Money,Web,Direct,2.0,0,5.0,Indépendant,Port-au-Prince,Cours,95.42859999999999,0.0014000000000180535
O02024,C0152,P010,2024-09-20,1,28.28,0.06,28.28,26.58,Cash,Web,Email,0.0,0,3.0,Professionnel,Unknown,Livre,26.583199999999998,-0.0031999999999996476
O02025,C0324,P040,2024-04-02,1,141.14,0.18,141.14,115.73,Mobile Money,Web,Organique,5.0,0,3.0,Indépendant,Paris,Cloud,115.73479999999999,-0.004799999999988813
O02026,C0077,P025,2025-02-12,4,95.45,0.03,381.8,370.35,Carte,App,Direct,3.0,0,5.0,Professionnel,Cap-Haïtien,Cours,370.346,0.004000000000019099
O02027,C0306,P046,2025-08-06,5,125.59,0.06,627.95,590.27,Carte,App,Réseaux sociaux,0.0,0,4.0,Indépendant,Montréal,Cours,590.273,-0.0030000000000427463
O02028,C0028,P030,2024-06-14,1,408.53,0.13,408.53,355.42,Carte,Boutique,Organique,0.0,0,5.0,Professionnel,Santo Domingo,Cloud,355.42109999999997,-0.001099999999951251
O02029,C0009,P060,2025-05-27,1,813.91,0.09,813.91,740.66,Mobile Money,Web,Réseaux sociaux,18.0,0,4.0,Professionnel,Saint-Marc,Laptop,740.6581,0.0018999999999778083
O02030,C0128,P056,2025-06-18,3,144.68,0.01,434.04,429.7,Cash,Boutique,Organique,1.0,0,5.0,Étudiant,Saint-Marc,Logiciel,429.69960000000003,0.0003999999999564352
O02031,C0088,P003,2025-06-26,2,40.16,0.03,80.32,77.91,Carte,Web,Partenariat,1.0,0,5.0,Étudiant,Santo Domingo,Livre,77.9104,-0.00039999999999906777
O02032,C0246,P025,2024-08-31,1,95.45,0.17,95.45,79.22,Carte,App,Organique,1.0,0,3.0,Étudiant,Port-au-Prince,Cours,79.2235,-0.003500000000002501
O02033,C0083,P013,2024-10-07,4,61.14,0.11,244.56,217.66,Carte,App,Partenariat,6.0,0,4.0,Entreprise,Cap-Haïtien,Livre,217.6584,0.001599999999996271
O02034,C0123,P028,2024-10-24,5,26.12,0.16,130.6,109.7,Mobile Money,Web,Organique,6.0,0,4.0,Étudiant,Port-au-Prince,Accessoire,109.704,-0.003999999999990678
O02035,C0049,P009,2025-09-02,2,157.91,0.26,315.82,233.71,Mobile Money,App,Direct,2.0,0,5.0,Professionnel,Paris,Cours,233.7068,0.003200000000020964
O02036,C0444,P033,2025-10-05,1,119.22,0.2,119.22,95.38,Carte,Web,Organique,10.0,1,4.0,Indépendant,Cap-Haïtien,Accessoire,95.376,0.003999999999990678
O02037,C0368,P010,2024-10-23,2,28.28,0.07,56.56,52.6,Mobile Money,Web,Direct,0.0,0,5.0,Entreprise,Port-au-Prince,Livre,52.6008,-0.0007999999999981355
O02038,C0109,P038,2025-11-24,1,98.38,0.16,98.38,82.64,Carte,App,Organique,3.0,0,5.0,Professionnel,Gonaïves,Cours,82.63919999999999,0.0008000000000123464
